X,UV,Green,Red
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
256,0,0,0
257,0,0,0
258,0,0,0
259,0,0,0
260,0,0,0
261,0,0,0
262,0,0,0
263,0,0,0
264,0,0,0
265,0,0,0
266,0,0,0
267,0,0,0
268,0,0,0
269,0,0,0
270,0,0,0
271,0,0,0
272,0,0,0
273,0,0,0
274,0,0,0
275,0,0,0
276,0,0,0
277,0,0,0
278,0,0,0
279,0,0,0
280,0,0,0
281,0,0,0
282,0,0,0
283,0,0,0
284,0,0,0
285,0,0,0
286,0,0,0
287,0,0,0
288,0,0,0
289,0,0,0
290,0,0,0
291,0,0,0
292,0,0,0
293,0,0,0
294,0,0,0
295,0,0,0
296,0,0,0
297,0,0,0
298,0,0,0
299,0,0,0
300,0,0,0
301,0,0,0
302,0,0,0
303,0,0,0
304,0,0,0
305,0,0,0
306,0,0,0
307,0,0,0
308,0,0,0
309,0,0,0
310,0,0,0
311,0,0,0
312,0,0,0
313,0,0,0
314,0,0,0
315,0,0,0
316,0,0,0
317,0,0,0
318,0,0,0
319,0,0,0
320,0,0,0
321,0,0,0
322,0,0,0
323,0,0,0
324,0,0,0
325,0,0,0
326,0,0,0
327,0,0,0
328,0,0,0
329,0,0,0
330,0,0,0
331,0,0,0
332,0,0,0
333,0,0,0
334,0,0,0
335,0,0,0
336,0,0,0
337,0,0,0
338,0,0,0
339,0,0,0
340,0,0,0
341,0,0,0
342,0,0,0
343,0,0,0
344,0,0,0
345,0,0,0
346,0,0,0
347,0,0,0
348,0,0,0
349,0,0,0
350,0,0,0
351,0,0,0
352,0,0,0
353,0,0,0
354,0,0,0
355,0,0,0
356,0,0,0
357,0,0,0
358,0,0,0
359,0,0,0
360,0,0,0
361,0,0,0
362,0,0,0
363,0,0,0
364,0,0,0
365,0,0,0
366,0,0,0
367,0,0,0
368,0,0,0
369,0,0,0
370,0,0,0
371,0,0,0
372,0,0,0
373,0,0,0
374,0,0,0
375,0,0,0
376,0,0,0
377,0,0,0
378,0,0,0
379,0,0,0
380,0,0,0
381,0,0,0
382,0,0,0
383,0,0,0
384,0,0,0
385,0,0,0
386,0,0,0
387,0,0,0
388,0,0,0
389,0,0,0
390,0,0,0
391,0,0,0
392,0,0,0
393,0,0,0
394,0,0,0
395,0,0,0
396,0,0,0
397,0,0,0
398,0,0,0
399,0,0,0
400,0,0,0
401,0,0,0
402,0,0,0
403,0,0,0
404,0,0,0
405,0,0,0
406,0,0,0
407,0,0,0
408,0,0,0
409,0,0,0
410,0,0,0
411,0,0,0
412,0,0,0
413,0,0,0
414,0,0,0
415,0,0,0
416,0,0,0
417,0,0,0
418,0,0,0
419,0,0,0
420,0,0,0
421,0,0,0
422,0,0,0
423,0,0,0
424,0,0,0
425,0,0,0
426,0,0,0
427,0,0,0
428,0,0,0
429,0,0,0
430,0,0,0
431,0,0,0
432,0,0,0
433,0,0,0
434,0,0,0
435,0,0,0
436,0,0,0
437,0,0,0
438,0,0,0
439,0,0,0
440,0,0,0
441,0,0,0
442,0,0,0
443,0,0,0
444,0,0,0
445,0,0,0
446,0,0,0
447,0,0,0
448,0,0,0
449,0,0,0
450,0,0,0
451,0,0,0
452,0,0,0
453,0,0,0
454,0,0,0
455,0,0,0
456,0,0,0
457,0,0,0
458,0,0,0
459,0,0,0
460,0,0,0
461,0,0,0
462,0,0,0
463,0,0,0
464,0,0,0
465,0,0,0
466,0,0,0
467,0,0,0
468,0,0,0
469,0,0,0
470,0,0,0
471,0,0,0
472,0,0,0
473,0,0,0
474,0,0,0
475,0,0,0
476,0,0,0
477,0,0,0
478,0,0,0
479,0,0,0
480,0,0,0
481,0,0,0
482,0,0,0
483,0,0,0
484,0,0,0
485,0,0,0
486,0,0,0
487,0,0,0
488,0,0,0
489,0,0,0
490,0,0,0
491,0,0,0
492,0,0,0
493,0,0,0
494,0,0,0
495,0,0,0
496,0,0,0
497,0,0,0
498,0,0,0
499,0,0,0
500,0,0,0
501,0,0,0
502,0,0,0
503,0,0,0
504,0,0,0
505,0,0,0
506,0,0,0
507,0,0,0
508,0,1,0
509,0,0,0
510,0,0,0
511,0,0,0
512,0,0,0
513,0,0,0
514,0,0,0
515,0,0,0
516,0,0,0
517,0,0,0
518,0,0,0
519,0,0,0
520,0,0,0
521,0,0,0
522,0,0,0
523,0,0,0
524,0,1,0
525,0,0,0
526,0,0,0
527,0,0,0
528,0,0,0
529,0,1,0
530,0,0,1
531,0,0,0
532,0,0,0
533,0,0,0
534,0,1,0
535,0,0,0
536,0,1,0
537,0,0,0
538,0,0,0
539,0,1,1
540,0,1,1
541,0,0,0
542,0,0,1
543,0,1,0
544,0,0,0
545,0,0,1
546,0,0,0
547,0,0,0
548,0,0,0
549,0,0,0
550,0,0,0
551,0,0,0
552,1,0,0
553,0,1,0
554,0,0,0
555,0,0,0
556,0,0,0
557,0,1,0
558,0,0,0
559,0,1,1
560,0,0,1
561,0,2,0
562,0,1,0
563,0,1,0
564,0,0,1
565,0,2,1
566,0,0,1
567,0,0,0
568,0,0,0
569,0,2,2
570,0,0,0
571,0,1,1
572,0,1,0
573,0,3,0
574,1,2,0
575,0,0,2
576,0,2,1
577,0,0,1
578,0,1,0
579,0,2,1
580,0,3,1
581,0,0,0
582,1,1,1
583,0,0,4
584,1,4,3
585,0,2,0
586,0,5,1
587,1,1,2
588,1,0,3
589,0,2,1
590,0,6,4
591,0,4,3
592,1,5,1
593,1,9,3
594,1,5,5
595,1,5,4
596,2,4,1
597,0,3,3
598,1,5,3
599,0,1,4
600,0,5,1
601,4,2,4
602,2,4,4
603,1,4,3
604,0,4,4
605,2,7,2
606,3,7,5
607,4,7,4
608,1,8,5
609,2,1,7
610,2,11,5
611,1,7,3
612,2,11,4
613,1,10,5
614,1,8,5
615,2,14,15
616,5,8,5
617,4,13,7
618,1,18,8
619,2,8,10
620,3,13,8
621,4,16,11
622,2,13,10
623,5,20,13
624,0,13,12
625,5,22,10
626,1,17,11
627,3,18,12
628,2,16,15
629,5,21,12
630,3,21,14
631,3,16,9
632,7,24,17
633,6,23,10
634,3,22,27
635,2,27,16
636,4,24,15
637,2,29,17
638,9,43,21
639,8,35,21
640,3,25,22
641,3,26,21
642,9,35,24
643,8,46,16
644,8,39,27
645,3,53,29
646,8,37,29
647,7,49,27
648,12,36,32
649,5,48,27
650,7,55,31
651,9,46,32
652,12,50,28
653,10,57,36
654,11,57,36
655,11,61,36
656,11,58,36
657,15,63,41
658,9,62,40
659,16,63,55
660,5,85,51
661,11,59,52
662,13,60,43
663,25,74,47
664,16,74,43
665,11,79,59
666,19,99,55
667,20,97,55
668,17,100,60
669,13,99,58
670,27,114,64
671,13,100,72
672,22,134,68
673,18,106,70
674,17,99,70
675,14,123,71
676,19,115,72
677,23,117,57
678,22,118,76
679,28,109,85
680,36,140,66
681,31,132,89
682,38,155,101
683,27,179,85
684,25,150,112
685,32,174,108
686,26,180,83
687,31,157,111
688,38,163,129
689,37,195,117
690,41,184,111
691,27,206,125
692,33,218,115
693,37,210,142
694,38,228,130
695,54,204,138
696,43,224,147
697,36,258,144
698,48,242,159
699,41,252,166
700,46,245,144
701,56,273,169
702,42,278,206
703,46,266,205
704,55,296,194
705,63,289,192
706,71,286,191
707,42,305,198
708,56,342,193
709,67,344,225
710,67,382,228
711,68,358,208
712,71,327,242
713,69,362,240
714,74,371,258
715,57,381,260
716,75,416,222
717,63,413,245
718,73,442,249
719,88,431,273
720,97,438,277
721,73,439,279
722,98,482,300
723,84,466,316
724,81,440,320
725,74,504,309
726,81,496,312
727,102,536,342
728,85,541,327
729,95,535,343
730,110,546,373
731,116,597,352
732,110,611,381
733,114,565,360
734,109,543,399
735,107,605,351
736,119,618,393
737,115,645,448
738,120,638,442
739,119,645,410
740,127,704,430
741,134,698,433
742,118,727,422
743,143,747,455
744,146,722,472
745,133,745,473
746,146,757,520
747,147,795,519
748,130,800,491
749,144,813,580
750,140,803,531
751,168,869,464
752,166,886,554
753,166,883,572
754,162,912,573
755,172,941,590
756,181,896,612
757,173,951,558
758,175,962,609
759,172,986,586
760,168,955,643
761,204,1023,624
762,165,1035,628
763,188,1021,687
764,174,1085,677
765,165,1063,658
766,185,1052,725
767,207,1130,676
768,202,1179,711
769,216,1139,726
770,231,1206,759
771,206,1117,690
772,196,1158,800
773,205,1220,743
774,211,1164,782
775,218,1188,783
776,254,1245,768
777,242,1224,757
778,220,1307,792
779,216,1233,829
780,223,1267,791
781,258,1285,834
782,230,1256,852
783,251,1359,841
784,229,1345,835
785,250,1337,858
786,262,1295,882
787,262,1457,858
788,233,1394,893
789,265,1374,887
790,264,1368,938
791,286,1416,905
792,269,1482,938
793,304,1468,882
794,271,1446,883
795,281,1441,968
796,257,1502,978
797,301,1568,959
798,286,1500,917
799,307,1550,999
800,269,1566,986
801,299,1640,968
802,256,1613,1021
803,302,1541,984
804,295,1632,1011
805,286,1557,999
806,290,1573,1076
807,289,1595,1016
808,306,1650,1021
809,344,1618,1110
810,305,1632,1073
811,302,1672,1057
812,298,1584,1088
813,298,1668,1056
814,290,1673,1031
815,283,1684,1130
816,313,1699,1054
817,299,1770,1058
818,321,1674,1100
819,320,1685,1055
820,305,1672,1072
821,320,1726,1095
822,286,1751,1136
823,281,1671,1087
824,306,1721,1061
825,336,1685,1108
826,320,1724,1120
827,315,1685,1126
828,292,1687,1103
829,294,1691,1141
830,307,1776,1083
831,324,1767,1120
832,321,1769,1094
833,300,1683,1090
834,318,1792,1092
835,325,1819,1085
836,353,1628,1103
837,330,1691,1107
838,308,1699,1116
839,328,1772,1132
840,329,1694,1074
841,317,1678,1093
842,325,1739,1095
843,374,1677,1023
844,291,1634,1063
845,305,1723,1099
846,334,1692,1054
847,332,1622,1042
848,317,1658,1092
849,286,1661,1022
850,295,1718,1076
851,299,1653,1094
852,305,1595,1093
853,309,1751,1006
854,281,1646,1060
855,309,1567,1051
856,288,1630,1043
857,268,1655,1040
858,316,1595,1034
859,290,1523,1030
860,232,1612,1051
861,260,1584,1022
862,306,1510,1052
863,278,1547,929
864,288,1536,984
865,277,1531,989
866,279,1561,966
867,286,1531,1030
868,273,1522,951
869,285,1514,941
870,248,1435,989
871,276,1501,895
872,261,1479,879
873,241,1397,921
874,268,1419,918
875,262,1445,926
876,238,1412,884
877,247,1379,912
878,255,1436,898
879,256,1343,856
880,221,1317,855
881,230,1405,880
882,242,1329,840
883,234,1292,793
884,263,1274,829
885,242,1269,810
886,200,1262,811
887,207,1249,800
888,231,1180,770
889,228,1264,768
890,208,1206,799
891,210,1189,793
892,231,1169,764
893,215,1133,733
894,173,1093,753
895,199,1094,707
896,200,1120,706
897,214,1119,686
898,183,1101,672
899,189,1056,660
900,199,1087,686
901,160,1008,641
902,162,1049,652
903,184,1030,645
904,194,980,668
905,178,940,602
906,187,914,646
907,165,980,619
908,183,935,583
909,174,906,603
910,161,894,593
911,165,880,560
912,162,870,571
913,155,832,553
914,154,777,544
915,151,865,476
916,145,822,507
917,128,770,540
918,139,813,460
919,147,759,497
920,125,768,460
921,118,791,422
922,132,715,455
923,127,702,438
924,116,666,442
925,122,673,435
926,114,688,429
927,125,717,444
928,121,616,393
929,112,646,440
930,108,642,380
931,105,618,419
932,121,600,376
933,106,572,360
934,104,539,375
935,102,555,356
936,101,608,333
937,86,515,342
938,99,527,293
939,105,515,312
940,69,472,308
941,88,482,300
942,87,484,280
943,95,446,288
944,97,478,290
945,72,426,264
946,83,419,276
947,69,408,253
948,80,405,265
949,71,406,233
950,84,430,253
951,73,397,219
952,57,404,227
953,55,345,230
954,70,322,216
955,51,352,225
956,60,338,229
957,66,349,218
958,68,311,196
959,65,314,195
960,68,327,227
961,61,296,183
962,48,303,183
963,53,283,180
964,51,306,171
965,50,270,204
966,46,281,184
967,40,274,173
968,40,280,157
969,49,240,182
970,50,248,165
971,42,257,141
972,45,224,151
973,44,226,157
974,37,229,160
975,41,226,154
976,48,218,134
977,41,218,116
978,22,195,138
979,37,203,143
980,37,218,135
981,35,191,129
982,39,216,114
983,29,190,111
984,39,181,130
985,28,163,108
986,31,182,108
987,36,175,103
988,30,149,116
989,32,175,120
990,32,159,109
991,33,155,104
992,28,147,102
993,48,207,121
994,34,173,105
995,20,158,102
996,38,177,97
997,33,158,92
998,36,179,131
999,39,166,95
1000,27,147,93
1001,28,160,111
1002,34,169,99
1003,24,187,122
1004,22,155,89
1005,39,162,114
1006,39,178,109
1007,46,181,116
1008,27,175,128
1009,28,185,92
1010,36,196,107
1011,30,162,113
1012,31,180,97
1013,27,160,132
1014,25,171,119
1015,26,175,115
1016,27,158,120
1017,42,199,123
1018,34,194,131
1019,38,187,120
1020,25,185,109
1021,33,222,148
1022,45,222,143
1023,46,201,140
1024,32,194,142
1025,35,212,125
1026,28,225,121
1027,41,236,143
1028,34,242,170
1029,43,253,161
1030,48,256,133
1031,48,275,156
1032,41,274,174
1033,47,278,175
1034,46,292,194
1035,49,251,188
1036,46,301,190
1037,53,260,194
1038,50,302,196
1039,47,298,209
1040,58,287,222
1041,48,335,206
1042,77,360,199
1043,62,352,206
1044,75,372,241
1045,60,362,204
1046,58,340,231
1047,58,408,243
1048,70,379,274
1049,82,405,291
1050,66,387,247
1051,78,432,264
1052,80,440,262
1053,62,437,269
1054,91,440,286
1055,91,448,274
1056,81,494,308
1057,86,497,299
1058,95,480,303
1059,92,544,315
1060,78,509,289
1061,88,471,332
1062,83,543,349
1063,103,576,354
1064,92,552,352
1065,121,570,342
1066,113,574,359
1067,104,579,383
1068,98,623,412
1069,97,608,391
1070,107,629,408
1071,125,606,433
1072,136,612,390
1073,132,645,427
1074,114,684,461
1075,127,672,466
1076,135,719,481
1077,148,707,462
1078,127,697,459
1079,122,699,489
1080,123,785,506
1081,148,827,474
1082,129,804,487
1083,130,847,534
1084,144,781,547
1085,144,832,534
1086,150,887,504
1087,156,862,520
1088,176,845,588
1089,153,909,602
1090,159,893,567
1091,176,927,550
1092,171,907,634
1093,178,944,618
1094,155,974,631
1095,202,973,651
1096,180,1014,652
1097,175,992,637
1098,181,1025,643
1099,199,1008,676
1100,190,1085,663
1101,189,1066,667
1102,184,1101,673
1103,218,1094,733
1104,191,1164,718
1105,194,1132,670
1106,231,1152,754
1107,229,1203,768
1108,237,1183,777
1109,215,1174,755
1110,233,1216,754
1111,234,1138,767
1112,222,1276,765
1113,228,1326,822
1114,223,1252,815
1115,219,1289,854
1116,232,1352,814
1117,238,1337,884
1118,219,1302,847
1119,264,1312,866
1120,241,1343,862
1121,212,1392,839
1122,241,1393,888
1123,257,1396,911
1124,261,1481,976
1125,258,1494,969
1126,257,1410,928
1127,271,1428,925
1128,285,1419,990
1129,272,1478,965
1130,258,1476,969
1131,265,1504,955
1132,298,1431,907
1133,309,1529,962
1134,263,1478,978
1135,289,1526,972
1136,280,1536,971
1137,276,1603,1009
1138,335,1579,986
1139,290,1620,1057
1140,286,1537,1040
1141,280,1564,1021
1142,290,1627,1042
1143,282,1611,1034
1144,310,1674,966
1145,296,1651,1040
1146,308,1671,1022
1147,297,1697,1056
1148,291,1571,1059
1149,289,1799,1075
1150,314,1637,1056
1151,309,1710,1079
1152,311,1729,1061
1153,325,1681,1038
1154,310,1572,1152
1155,285,1746,1048
1156,327,1655,1092
1157,329,1688,1151
1158,301,1701,1072
1159,281,1728,1120
1160,293,1699,1119
1161,287,1713,1077
1162,321,1782,1090
1163,291,1703,1129
1164,319,1701,1139
1165,295,1727,1118
1166,316,1722,1105
1167,307,1745,1135
1168,318,1703,1184
1169,284,1666,1072
1170,328,1671,1072
1171,354,1767,1131
1172,314,1642,1106
1173,352,1748,1105
1174,301,1699,1113
1175,286,1760,1098
1176,293,1682,1117
1177,334,1739,1072
1178,304,1705,1054
1179,316,1737,1078
1180,343,1733,1048
1181,347,1727,1108
1182,314,1628,1057
1183,299,1658,1039
1184,293,1674,1119
1185,290,1668,1032
1186,313,1664,1073
1187,289,1678,1006
1188,314,1617,1049
1189,306,1616,1012
1190,271,1599,999
1191,314,1556,980
1192,293,1616,1030
1193,276,1586,1025
1194,289,1562,947
1195,298,1639,973
1196,282,1492,964
1197,310,1488,973
1198,276,1524,1021
1199,284,1562,1002
1200,285,1557,966
1201,261,1535,960
1202,288,1540,938
1203,269,1544,972
1204,254,1449,927
1205,253,1479,948
1206,267,1381,977
1207,262,1485,924
1208,274,1457,909
1209,256,1407,944
1210,251,1392,908
1211,271,1433,902
1212,259,1391,910
1213,246,1329,893
1214,226,1379,911
1215,223,1389,856
1216,268,1344,832
1217,247,1326,841
1218,241,1372,824
1219,223,1401,828
1220,223,1305,849
1221,233,1221,810
1222,253,1225,809
1223,236,1220,758
1224,206,1256,795
1225,221,1204,782
1226,212,1199,788
1227,218,1196,690
1228,226,1158,766
1229,210,1132,736
1230,204,1132,716
1231,187,1083,746
1232,191,1091,705
1233,176,1073,696
1234,205,1062,678
1235,184,1063,712
1236,179,1034,642
1237,181,1013,636
1238,149,985,650
1239,161,989,611
1240,200,975,602
1241,158,916,624
1242,188,920,611
1243,157,905,635
1244,157,924,558
1245,167,908,546
1246,158,920,569
1247,159,906,597
1248,164,898,514
1249,167,830,531
1250,140,831,516
1251,140,844,546
1252,142,781,510
1253,127,796,484
1254,134,778,491
1255,141,743,511
1256,142,690,467
1257,140,717,436
1258,130,768,446
1259,136,639,435
1260,130,683,420
1261,126,626,408
1262,109,649,397
1263,110,615,362
1264,112,649,393
1265,92,655,384
1266,117,596,363
1267,78,604,372
1268,113,543,389
1269,76,530,373
1270,96,542,344
1271,102,513,329
1272,86,518,328
1273,101,521,302
1274,88,508,316
1275,80,486,313
1276,94,479,300
1277,92,442,311
1278,71,454,290
1279,69,461,280
1280,91,432,249
1281,67,391,267
1282,88,438,233
1283,76,401,257
1284,65,393,234
1285,68,401,273
1286,59,361,241
1287,60,372,235
1288,73,336,212
1289,65,311,195
1290,72,351,205
1291,44,334,212
1292,59,318,217
1293,57,305,202
1294,57,271,189
1295,48,301,180
1296,35,273,183
1297,52,261,168
1298,40,250,168
1299,50,274,159
1300,44,270,183
1301,50,252,148
1302,55,258,130
1303,39,236,142
1304,43,213,124
1305,37,202,144
1306,41,207,119
1307,34,189,154
1308,36,244,125
1309,30,181,113
1310,34,186,116
1311,33,182,141
1312,31,161,102
1313,27,166,101
1314,28,150,99
1315,35,173,121
1316,20,136,112
1317,26,141,100
1318,28,149,91
1319,33,125,90
1320,27,140,82
1321,26,134,87
1322,19,104,98
1323,33,121,97
1324,15,124,68
1325,20,115,78
1326,29,93,69
1327,17,101,68
1328,18,109,59
1329,20,97,62
1330,24,102,61
1331,22,89,62
1332,20,100,52
1333,23,82,53
1334,10,84,51
1335,14,88,54
1336,11,78,43
1337,9,75,45
1338,12,74,52
1339,10,61,43
1340,16,65,41
1341,11,53,36
1342,11,63,37
1343,12,52,46
1344,12,57,42
1345,15,56,36
1346,9,47,32
1347,11,54,27
1348,10,49,38
1349,9,44,25
1350,12,50,26
1351,7,40,25
1352,11,47,28
1353,5,42,26
1354,4,47,25
1355,6,33,27
1356,9,36,16
1357,5,28,14
1358,6,37,12
1359,4,31,16
1360,3,35,19
1361,3,24,13
1362,4,37,13
1363,7,23,12
1364,3,27,18
1365,4,20,12
1366,2,30,11
1367,1,27,15
1368,6,23,14
1369,3,24,8
1370,3,20,13
1371,2,16,9
1372,1,11,14
1373,2,9,6
1374,2,13,13
1375,4,15,13
1376,4,15,16
1377,2,15,11
1378,1,11,11
1379,2,10,9
1380,7,8,9
1381,0,14,13
1382,1,14,9
1383,4,4,6
1384,1,11,5
1385,2,11,3
1386,0,9,7
1387,2,7,6
1388,1,6,8
1389,3,8,5
1390,0,4,4
1391,1,5,3
1392,0,8,4
1393,1,4,3
1394,1,4,1
1395,0,10,6
1396,0,3,4
1397,0,8,7
1398,1,5,6
1399,0,8,3
1400,1,10,2
1401,0,3,0
1402,1,3,1
1403,1,4,3
1404,0,7,2
1405,1,7,3
1406,0,1,2
1407,0,2,0
1408,0,6,2
1409,0,0,0
1410,2,6,4
1411,0,3,2
1412,1,5,1
1413,0,1,1
1414,0,1,1
1415,1,5,3
1416,0,3,3
1417,0,3,1
1418,0,2,1
1419,0,2,0
1420,0,0,1
1421,1,1,0
1422,0,1,1
1423,0,0,0
1424,0,0,1
1425,0,0,0
1426,1,0,2
1427,0,1,3
1428,0,0,1
1429,0,1,1
1430,0,1,0
1431,0,0,1
1432,1,1,0
1433,0,2,1
1434,0,1,2
1435,0,1,1
1436,0,1,1
1437,0,0,1
1438,0,1,0
1439,0,1,0
1440,0,1,0
1441,0,0,1
1442,0,1,0
1443,0,0,1
1444,0,1,0
1445,0,1,0
1446,0,0,0
1447,0,1,0
1448,0,1,0
1449,0,0,0
1450,0,1,0
1451,0,0,0
1452,0,0,0
1453,0,1,0
1454,0,1,0
1455,0,0,0
1456,0,0,0
1457,0,0,0
1458,0,0,0
1459,0,0,0
1460,0,0,0
1461,0,0,0
1462,0,0,0
1463,0,0,0
1464,0,0,0
1465,0,1,0
1466,0,0,0
1467,0,0,0
1468,0,0,0
1469,0,0,0
1470,0,0,0
1471,0,0,0
1472,0,1,0
1473,0,0,0
1474,0,0,0
1475,0,0,0
1476,0,0,0
1477,0,0,0
1478,0,0,0
1479,0,0,0
1480,0,0,0
1481,0,0,0
1482,0,0,0
1483,0,0,0
1484,0,0,0
1485,0,0,0
1486,0,0,0
1487,0,0,0
1488,0,0,0
1489,0,0,0
1490,0,0,0
1491,0,0,0
1492,0,0,0
1493,0,0,0
1494,0,0,0
1495,0,0,0
1496,0,0,0
1497,0,0,0
1498,0,0,0
1499,0,0,0
1500,0,0,0
1501,0,0,0
1502,0,0,0
1503,0,0,0
1504,0,0,0
1505,0,1,0
1506,0,0,0
1507,0,0,0
1508,0,0,0
1509,0,0,0
1510,0,0,0
1511,0,0,0
1512,0,0,0
1513,0,0,0
1514,0,0,0
1515,0,0,0
1516,0,0,0
1517,0,0,0
1518,0,0,0
1519,0,0,0
1520,0,0,0
1521,0,0,0
1522,0,0,0
1523,0,0,0
1524,0,0,0
1525,0,0,0
1526,0,0,0
1527,0,0,0
1528,0,0,0
1529,0,0,0
1530,0,0,0
1531,0,0,0
1532,0,0,0
1533,0,0,0
1534,0,0,0
1535,0,0,0
1536,0,0,0
1537,0,0,0
1538,0,0,0
1539,0,0,0
1540,0,0,0
1541,0,0,0
1542,0,0,0
1543,0,0,0
1544,0,0,0
1545,0,0,0
1546,0,0,0
1547,0,0,0
1548,0,0,0
1549,0,0,0
1550,0,0,0
1551,0,0,0
1552,0,0,0
1553,0,0,0
1554,0,0,0
1555,0,0,0
1556,0,0,0
1557,0,0,0
1558,0,0,0
1559,0,0,0
1560,0,0,0
1561,0,0,0
1562,0,0,0
1563,0,0,0
1564,0,0,0
1565,0,0,0
1566,0,0,0
1567,0,0,0
1568,0,0,0
1569,0,0,0
1570,0,0,0
1571,0,0,0
1572,0,0,0
1573,0,0,0
1574,0,0,0
1575,0,0,0
1576,0,0,0
1577,0,0,0
1578,0,0,0
1579,0,0,0
1580,0,0,0
1581,0,0,0
1582,0,0,0
1583,0,0,0
1584,0,0,0
1585,0,0,0
1586,0,0,0
1587,0,0,0
1588,0,0,0
1589,0,0,0
1590,0,0,0
1591,0,0,0
1592,0,0,0
1593,0,0,0
1594,0,0,0
1595,0,0,0
1596,0,0,0
1597,0,0,0
1598,0,0,0
1599,0,0,0
1600,0,0,0
1601,0,0,0
1602,0,0,0
1603,0,0,0
1604,0,0,0
1605,0,0,0
1606,0,0,0
1607,0,0,0
1608,0,0,0
1609,0,0,0
1610,0,0,0
1611,0,0,0
1612,0,0,0
1613,0,0,0
1614,0,0,0
1615,0,0,0
1616,0,0,0
1617,0,0,0
1618,0,0,0
